1 [('1196', 19.434477326451486), ('588', 18.40953104800188), ('1198', 17.605988173265253), ('595', 17.37353191289571), ('364', 16.24170696276926), ('2096', 15.58286559055442), ('318', 13.98574897177668), ('1270', 13.491145712196033), ('589', 13.150066993908883), ('1032', 12.318375983014016)] 
3469 [('480', 71.0179553383513), ('1580', 60.00146182570791), ('2916', 56.09713896798523), ('858', 54.518956492653324), ('1214', 50.090052712810795), ('1200', 49.84249973008586), ('1610', 45.07366755563271), ('541', 41.37477502526574), ('1197', 40.47417156883102), ('2797', 40.3775411560204)] 
3470 [('1265', 25.99959852768935), ('1196', 21.662427091313468), ('260', 21.344222791403602), ('2571', 18.76724311521373), ('589', 18.40910659527133), ('1923', 17.164560863581258), ('357', 15.291671454232892), ('356', 15.233106359788394), ('1517', 14.728973529260294), ('39', 14.638101173137088)] 
3471 [('589', 96.0640932623149), ('608', 86.99161311917271), ('780', 77.04359089556871), ('1580', 67.36113907933303), ('2028', 58.42589863299025), ('318', 57.36579461767544), ('1370', 56.66361639420024), ('592', 51.63146765640001), ('733', 49.695294969708485), ('1923', 49.08969767026787)] 
3472 [('1198', 34.43632449542145), ('1196', 27.724503449133493), ('589', 22.894581898141602), ('608', 19.21377967065446), ('1270', 18.493305377304473), ('2571', 15.222483441430976), ('2918', 15.065291069420272), ('1036', 14.854927806813581), ('1214', 14.176933388835451), ('1079', 13.222237246537931)] 
3473 [('1265', 35.872979894853756), ('1393', 33.97102310042807), ('1198', 32.293796030057024), ('608', 27.565914183153048), ('1394', 24.09004896978362), ('1036', 23.750986924476166), ('2028', 23.174323945772684), ('1968', 22.45799574874027), ('2571', 22.160943240675465), ('296', 21.73366688644737)] 
3474 [('2762', 38.3268484734061), ('1198', 37.970745441015545), ('1265', 37.646750930926714), ('858', 36.48894568538136), ('1617', 33.567840618716524), ('296', 32.23105374870411), ('919', 30.113292020450007), ('2716', 29.50649118405355), ('1210', 29.14812221614208), ('1214', 26.70581937005199)] 
3475 [('1265', 83.85103879567237), ('608', 82.23656745783882), ('296', 73.57852056916988), ('2571', 52.27457992289563), ('1270', 44.96412687856287), ('1036', 42.41749597649267), ('1240', 37.680106524655415), ('39', 37.06464908422675), ('2268', 36.893205230277715), ('3361', 36.48946957801931)] 
3476 [('1198', 62.536631823827335), ('1036', 46.86946316411185), ('2194', 38.38769119353843), ('480', 37.970071318068264), ('608', 33.76906755727713), ('1270', 32.775142839228586), ('2000', 31.666349722357033), ('3448', 31.291671822653388), ('912', 30.209295190385216), ('2115', 29.78504563412157)] 
3477 [('594', 25.908106535993014), ('357', 25.33696433468585), ('1265', 24.7223277973837), ('595', 22.15618421682876), ('2096', 20.939173108677426), ('1393', 20.885915305934162), ('2087', 18.990859616564997), ('919', 18.963941958048476), ('2078', 18.60490624256002), ('608', 17.727312823063922)] 
3478 [('1247', 20.315658853617983), ('904', 15.988075238166013), ('908', 15.134128213278036), ('909', 11.175189946047048), ('858', 11.096737397652662), ('1947', 11.060777151445409), ('898', 11.024618040855653), ('899', 10.941319589017626), ('914', 10.342701355234805), ('969', 10.280864223054364)] 
3479 [('260', 27.051953132530834), ('1198', 26.954580474467154), ('2571', 25.52780878437991), ('1265', 23.59078856620287), ('296', 21.248515298618003), ('1580', 21.028574188521304), ('608', 20.829541369109958), ('1210', 20.741443497378103), ('2028', 19.885747340431347), ('2997', 19.544209026085124)] 
3480 [('1210', 17.896885722082093), ('1198', 16.25855655536965), ('1240', 15.31207513800041), ('480', 14.247039612357714), ('2571', 13.998712322416395), ('2916', 13.609146708690783), ('589', 13.469834466737321), ('1291', 12.146853350747667), ('1356', 11.878539795003629), ('1580', 11.553172250323804)] 
3481 [('589', 50.14330123152233), ('296', 38.970796487283856), ('1240', 36.104857527484235), ('1270', 32.889895172904424), ('2028', 27.222145605309585), ('480', 23.618429167522265), ('50', 22.47453554732562), ('2858', 21.82600017122924), ('1580', 21.314790067071222), ('1387', 20.22347025612303)] 
3482 [('1198', 34.90675228072912), ('480', 22.427782493479334), ('2028', 20.81315035145759), ('2916', 17.60430127386724), ('1097', 17.461375683188045), ('1580', 16.831273925974543), ('1036', 16.788423150115342), ('457', 16.189884605497344), ('1617', 16.01377623277547), ('1374', 13.2298593668633)] 
3483 [('780', 90.8159504723411), ('260', 87.86121602857519), ('1580', 75.57921873013211), ('1210', 65.89941130323685), ('733', 65.11429941493816), ('2762', 55.297556201385454), ('165', 50.583742709792276), ('592', 49.15237000595846), ('1552', 47.84780298323501), ('3256', 47.334085755258805)] 
3484 [('1580', 47.243747089095685), ('589', 40.01459182114125), ('2916', 37.158470072185715), ('780', 36.42173790633332), ('1265', 36.38020436170352), ('1270', 33.992604281240084), ('1198', 27.32485677995187), ('1517', 24.163246070287514), ('1777', 19.504662832773544), ('2174', 19.219142743702815)] 
3485 [('858', 23.767381874430775), ('1196', 17.434325659373485), ('589', 13.486714236076502), ('1208', 12.37135325589191), ('2571', 11.127772768897888), ('480', 9.926492810911597), ('1294', 9.926018389809531), ('919', 9.568984903483756), ('3363', 9.503632547603619), ('1210', 9.25728330678075)] 
3486 [('594', 47.2946020282842), ('364', 39.17632461302512), ('2087', 37.25527650316491), ('596', 28.429991934565425), ('2090', 21.269430688379284), ('2174', 17.594124154740346), ('2089', 15.954671611450227), ('919', 14.509718711350398), ('1580', 12.790511753653801), ('1907', 12.560109907289638)] 
3487 [('608', 73.78671436079857), ('1198', 54.15524580160943), ('260', 50.587316032643756), ('318', 39.108570209731845), ('593', 37.832734729467234), ('2028', 36.77569315801397), ('2571', 35.30179844195685), ('2858', 34.88278320522941), ('1617', 33.22324164753863), ('1704', 30.35154966619648)] 
3488 [('780', 10.571320020431934), ('2916', 10.43927329897718), ('442', 9.366125002045786), ('329', 9.30821754524092), ('1580', 9.153447364806043), ('1831', 9.105715361167102), ('1917', 8.869947227197873), ('1320', 8.470833649043174), ('589', 6.92148087899368), ('1876', 6.896515967725773)] 
3489 [('1079', 29.663797797357766), ('1196', 28.523217810118663), ('1198', 27.793590214589244), ('1197', 25.274429642048247), ('1968', 23.639265460633922), ('589', 21.4950603391937), ('2915', 19.435431386805384), ('2470', 18.638794382460667), ('260', 18.15164089323799), ('2571', 17.552069505245285)] 
3490 [('589', 58.17718358018756), ('608', 50.19929325778994), ('1270', 37.55394793464647), ('1197', 34.68349270211685), ('1617', 31.49660160783534), ('593', 30.59508960900008), ('1210', 30.578513958833433), ('1200', 30.379336427128173), ('1079', 29.798439211652287), ('2028', 28.554118771242177)] 
3491 [('457', 73.17139061748821), ('780', 70.79502818942976), ('2916', 63.813685723110254), ('260', 60.29283082352746), ('318', 54.132799640314), ('2918', 52.96085227897814), ('480', 52.957915206772), ('1370', 52.930536990067814), ('733', 50.72254263859064), ('1610', 46.475522596579445)] 
3492 [('2716', 11.714735918021645), ('608', 11.437322735744921), ('1307', 10.30655278374341), ('1234', 10.056522507771145), ('1294', 9.921942920674429), ('1136', 9.764461309071681), ('1198', 9.150583655665578), ('1247', 8.784886179779171), ('2918', 8.539074967355027), ('1394', 8.420903245365164)] 
3493 [('260', 51.43935194810936), ('457', 40.60455134117509), ('858', 38.78192965411133), ('1210', 38.02278684743121), ('1240', 34.62147468161952), ('1270', 28.972266644246545), ('592', 28.662429143295494), ('2000', 25.81424517500831), ('1214', 25.7300464434057), ('2640', 22.124726534073496)] 
3494 [('2762', 17.34707707894042), ('2710', 14.187103746676845), ('2706', 13.172099548891126), ('2716', 12.756070219514092), ('2858', 12.355663898931883), ('2396', 8.481374064980008), ('608', 7.568787795854386), ('1196', 7.0560681459427865), ('1265', 6.968889118549299), ('1617', 6.848165053992087)] 
3495 [('3578', 7.419467487109177), ('2858', 5.680512825638598), ('1580', 5.3509420157467344), ('589', 5.334556691502314), ('3911', 4.941997813465001), ('3948', 4.914936219932594), ('3481', 4.606478852240592), ('2599', 4.59666265330528), ('480', 4.450565593241859), ('2571', 4.285487129641889)] 
3496 [('1265', 15.319481135146976), ('1923', 12.459375005103876), ('1517', 10.777355546833974), ('39', 9.370299569648292), ('1196', 8.911192109529406), ('3253', 8.379412522517757), ('589', 8.366181146998285), ('2716', 7.866875861618637), ('480', 7.345166750454865), ('2599', 6.838959811991082)] 
3497 [('2858', 24.052446194827244), ('2959', 24.014932066267807), ('589', 21.282729228389634), ('1196', 21.096586140797818), ('2997', 20.88349152139999), ('1198', 16.06638741769188), ('608', 15.489402680313251), ('480', 14.95169699888393), ('2599', 14.448134894573503), ('2716', 14.335452774995836)] 
3498 [('1393', 28.97587469273797), ('296', 27.926700002106802), ('1265', 24.8237149923083), ('50', 23.494584838712953), ('2571', 23.12917752770763), ('377', 22.92813114706875), ('2268', 22.263335170600513), ('1580', 21.82053720885665), ('2028', 20.892521435474233), ('1089', 20.384618990188155)] 
3499 [('589', 80.01892490402562), ('1580', 59.81700660051141), ('2918', 57.77338276726036), ('1240', 54.21234215100898), ('1210', 49.21504006172079), ('1370', 48.29334171510911), ('733', 46.09836271815434), ('1676', 44.98248906599269), ('608', 42.76984272350468), ('260', 41.833881611950346)] 
3500 [('589', 28.52332474926258), ('1240', 26.32334692126365), ('1210', 24.10551481900182), ('2797', 22.99657786718689), ('2571', 19.793150679448196), ('1079', 19.378087095666476), ('1307', 18.228593929940367), ('1394', 16.863077579539773), ('2716', 15.734357828228916), ('480', 14.113870898616074)] 
3501 [('608', 56.89234921316251), ('1265', 46.324073864969996), ('296', 43.256526145154965), ('1198', 39.20897581233012), ('593', 38.5588675587333), ('1247', 36.68722422146611), ('1617', 35.346443608728734), ('2396', 31.98318159971805), ('2028', 26.902090863919458), ('50', 24.207410702327653)] 
3502 [('1265', 22.031098693631314), ('593', 21.724337706292626), ('1196', 21.566037787929737), ('2762', 18.999998984608496), ('50', 16.654928148321552), ('589', 16.553143232389054), ('260', 16.45823505256893), ('1617', 15.076679276701073), ('1198', 14.875091204570255), ('2396', 14.771569342554397)] 
3503 [('1196', 90.96222885024437), ('608', 67.95585870882998), ('1270', 63.37810016264489), ('2916', 59.47381923678379), ('1036', 57.94064946104499), ('1610', 54.62332521369122), ('2028', 49.383681249830374), ('2174', 44.401848369576356), ('3527', 41.96492855416796), ('2406', 41.878616246455266)] 
3504 [('1196', 38.0579900942403), ('1265', 38.04194908549095), ('2762', 37.85606781451161), ('1393', 33.73521467431709), ('589', 32.70557362831186), ('593', 31.45433497416823), ('1704', 30.428925250040194), ('457', 29.99594365159697), ('1198', 29.552680457225943), ('260', 24.02854471440345)] 
3505 [('608', 26.646752475471573), ('589', 20.801428485301006), ('1196', 19.739506851907805), ('260', 18.404740313537275), ('1265', 17.720151285562753), ('1923', 16.785276006006548), ('1240', 16.49737723578557), ('296', 16.067674404537122), ('39', 15.120464526796527), ('1214', 14.28376156590186)] 
3506 [('589', 36.82271868778776), ('260', 31.762674890106585), ('593', 30.93892900688757), ('1265', 28.050309595703993), ('1617', 25.928707855247495), ('2762', 23.401278707951327), ('858', 21.44257131580501), ('2916', 18.70960196193034), ('1704', 18.114324578662558), ('480', 17.190795384763263)] 
3507 [('608', 93.33063896522091), ('1196', 85.01186982613945), ('1198', 82.40054927849472), ('480', 56.80218358176023), ('1580', 56.535882782529214), ('2918', 56.262388390081526), ('318', 55.82859687827159), ('1036', 54.92778265397331), ('1617', 52.60079608904846), ('2716', 50.23463256322553)] 
3508 [('589', 23.451474048979314), ('480', 20.026477765295866), ('1240', 19.565397897542994), ('1198', 14.72622896449842), ('1214', 12.96642364346397), ('2628', 12.29758517701729), ('780', 10.932077462325902), ('1374', 9.58063902689277), ('1291', 9.384039598557493), ('1036', 9.339647286029113)] 
3509 [('2571', 64.86715170661662), ('780', 62.55879573091648), ('457', 51.94941543679173), ('260', 43.311281709063586), ('648', 40.53676415340282), ('1210', 36.94163020676519), ('608', 36.8030199327304), ('1370', 35.95939446352289), ('2762', 32.509593283508075), ('2028', 31.858415807150465)] 
3510 [('1580', 35.92379631340473), ('1196', 33.56012155216126), ('2571', 29.863775267495477), ('589', 28.36839484771664), ('480', 25.869452056038902), ('1200', 22.327641202075895), ('2640', 19.196489333669955), ('1527', 17.17934268170928), ('1198', 15.75859342293666), ('3471', 15.432404192839067)] 
3511 [('260', 57.186573537767366), ('2571', 48.43766980166513), ('1200', 46.39741880781996), ('2640', 40.410673787068674), ('1214', 35.79677605314691), ('1374', 35.1734744907648), ('592', 34.84389358337172), ('780', 33.82828107141077), ('457', 27.54575950684479), ('1610', 26.564586144472745)] 
3512 [('1196', 72.3496460931527), ('2571', 62.57556019114181), ('780', 60.765730387914964), ('480', 55.7018044707567), ('260', 55.31746363297319), ('608', 46.729683263830964), ('457', 42.88030934986139), ('1393', 40.88683134558738), ('1270', 40.39411022297856), ('592', 38.95839650299017)] 
3513 [('1265', 59.326909279820455), ('589', 54.48372608751676), ('1198', 49.507565822305104), ('296', 47.06292212644283), ('608', 46.417497435762286), ('1580', 43.18236309728708), ('1197', 42.77499703809772), ('1923', 38.9596518790413), ('1517', 38.91192142353643), ('480', 37.46936311600142)] 
3514 [('1196', 31.82150549278593), ('1198', 25.868817409696685), ('608', 22.84773273294539), ('589', 20.95284911072896), ('1240', 17.846349013824963), ('593', 17.0292729428782), ('1214', 16.523072031566713), ('912', 16.255138600486674), ('296', 15.45734918921742), ('1208', 15.444670814502741)] 
3515 [('1196', 29.717427244369617), ('608', 28.653800272133374), ('1198', 27.938538848087372), ('589', 23.249564714200353), ('1265', 19.300432378365773), ('296', 19.225710866323357), ('1270', 18.08288008087945), ('2571', 18.011536229286392), ('1617', 16.576769457087558), ('2028', 16.225229715332304)] 
3516 [('1240', 38.53598052222583), ('2916', 35.86901664829316), ('780', 33.95871920121679), ('1580', 33.62299364727262), ('1200', 31.009940116765808), ('260', 28.81249456711626), ('1270', 23.785948037225886), ('1097', 23.389120422620238), ('1374', 23.31275080571306), ('1527', 22.34979603637801)] 
3517 [('1196', 34.039606651958), ('2797', 30.153901247953986), ('1270', 29.29516727788487), ('1307', 28.552124563219934), ('1291', 26.776360748082322), ('2470', 26.327215033854273), ('592', 26.258482304476306), ('2174', 25.72200374785783), ('589', 23.820199979522204), ('260', 22.67646727481296)] 
3518 [('608', 63.31624831642783), ('1393', 59.50268602325056), ('2174', 45.22164588166392), ('2571', 44.00742077196218), ('1580', 43.83185019109655), ('39', 42.12593834766045), ('1270', 38.82181539024964), ('2470', 36.38105846083905), ('2028', 36.06671653401297), ('2396', 35.87590256929575)] 
3519 [('1265', 64.53257583066443), ('608', 54.21351544163499), ('2470', 49.2943703796792), ('589', 48.61506822508394), ('1198', 47.243386614410475), ('3448', 43.915844197774554), ('296', 43.16596683532222), ('1517', 40.565540639380025), ('1270', 38.440245211017775), ('3255', 37.82521872614464)] 
3520 [('589', 54.46941186870904), ('608', 49.73216530271142), ('1307', 49.54574897957746), ('2571', 39.122921638677376), ('1580', 34.02969945778061), ('480', 33.16861865027843), ('1036', 32.56175099426612), ('1278', 32.346900766134524), ('1210', 31.796613546908585), ('318', 29.78426560446495)] 
3521 [('1307', 54.12072856186109), ('2797', 46.406739151985455), ('858', 45.8246135427358), ('919', 44.23771132284001), ('1200', 41.23217327017606), ('2716', 37.88755725412896), ('2571', 37.498658588048634), ('541', 36.68497505537565), ('592', 35.64533488668223), ('2915', 35.59803396182685)] 
3522 [('457', 23.77623456354694), ('1198', 23.386255591188984), ('2916', 22.48890194615636), ('1580', 21.38814086305661), ('480', 21.187394726674654), ('1240', 19.52871185613813), ('1210', 17.147355756124053), ('1200', 15.808560871931522), ('1610', 14.916207848883992), ('1036', 14.802602177565861)] 
3523 [('1196', 32.91571941190618), ('1198', 31.413198981645927), ('2571', 15.96491139541434), ('1240', 15.92525303779656), ('1210', 15.765449277863109), ('1270', 14.29998707875954), ('296', 13.722704403735124), ('1617', 11.702725407398038), ('2858', 11.298995733912449), ('480', 10.471054544876695)] 
3524 [('2762', 30.7634413150602), ('296', 27.773924854589637), ('858', 25.422704786558228), ('2959', 22.96709935699468), ('1196', 20.71489515791492), ('589', 19.36518854169637), ('527', 18.734581760817743), ('2396', 18.695483946353693), ('2716', 17.302105217830512), ('1198', 16.560385759922095)] 
3525 [('589', 27.13301346271644), ('296', 21.369392011119377), ('2858', 20.421372615651187), ('2762', 19.16897817761341), ('260', 18.276229030857582), ('2571', 17.6919930661743), ('2959', 17.615942380519407), ('1407', 16.432249633774227), ('2028', 16.12048054756313), ('480', 15.316950871271233)] 
3526 [('589', 83.29561905365632), ('1198', 65.1963502957058), ('1265', 64.23251735922345), ('1196', 63.30314151296823), ('780', 62.98376056005842), ('608', 61.6267754249877), ('480', 58.26028369859456), ('648', 51.629956376828034), ('2470', 50.38658178062529), ('2174', 47.24596402582187)] 
3527 [('1196', 9.583216253389093), ('589', 9.447521632013), ('2571', 8.508453780904047), ('480', 8.47847206217319), ('457', 8.363054092595334), ('608', 8.086044353505653), ('1198', 7.932715765356978), ('1036', 7.600139629194047), ('1580', 7.491494802422588), ('593', 7.360828960117544)] 
3528 [('1347', 23.232228267490544), ('1974', 20.586776994239493), ('1991', 19.04290445014494), ('1321', 15.579844148363131), ('2003', 15.467531049193914), ('1982', 14.389523932892999), ('1128', 14.228181444930474), ('1219', 14.181684244186926), ('1969', 13.45255959541526), ('1130', 13.332269809137845)] 
3529 [('1240', 43.38150305292526), ('1210', 37.1376545107007), ('1374', 35.38713892964869), ('1198', 32.45790432111538), ('3527', 31.870842445215228), ('2571', 31.022966617134703), ('1291', 26.857355287431098), ('480', 23.985884091043708), ('780', 23.842974830963453), ('2406', 23.464657892745144)] 
3530 [('589', 8.529066585057112), ('648', 8.452776037807737), ('377', 8.27320083042369), ('2916', 7.759876035628732), ('1370', 7.728335389333825), ('1580', 7.478652695806127), ('480', 7.3387235251558565), ('1196', 7.181703512418357), ('2628', 7.017983475383161), ('1917', 6.925739047571862)] 
3531 [('589', 27.674928442363733), ('1307', 24.764989182523813), ('260', 24.18338029869466), ('1270', 23.175514164126454), ('2858', 21.791222946222458), ('2918', 21.237441114313384), ('296', 18.850368228055704), ('1036', 17.832699417106586), ('2571', 17.06663568372165), ('1968', 16.269087492601027)] 
3532 [('1265', 32.18235178131824), ('1704', 28.57796917639005), ('318', 27.94874947398872), ('608', 26.171803721004366), ('593', 26.042865091804384), ('3255', 23.991988105247337), ('480', 23.615313859154636), ('1580', 22.160588793485328), ('377', 21.97581854782753), ('1777', 20.30882228805231)] 
3533 [('457', 32.05543359202539), ('608', 31.801654064523422), ('296', 26.098878178085414), ('589', 25.71482817567199), ('1265', 24.069903357214145), ('1393', 22.410345543420366), ('593', 21.468207212699284), ('50', 20.182066897312623), ('1617', 19.805033149749008), ('318', 19.784049045397374)] 
3534 [('1198', 42.458116636108784), ('589', 37.47410081389863), ('1240', 35.733733237875484), ('2028', 23.574603131870344), ('1214', 22.55425220420679), ('1580', 20.27700306102299), ('1387', 18.238446214841044), ('2194', 16.53925442349766), ('608', 16.04577509490954), ('592', 13.661556953437682)] 
3535 [('1196', 22.761815609531688), ('457', 21.59591012632339), ('260', 19.508330598422425), ('1240', 18.50994221382168), ('2571', 16.00070705232832), ('1291', 15.593265572148404), ('2916', 12.977157100135669), ('1210', 12.63258418457565), ('1200', 11.783915700383409), ('1214', 11.51699703061829)] 
3536 [('589', 43.803366958444315), ('457', 39.608073082446055), ('1196', 35.167660681447174), ('1580', 32.39353404008022), ('1610', 32.09096440749594), ('480', 30.594387693209097), ('1370', 28.02849698420878), ('377', 27.95654660782819), ('2028', 25.251412829237378), ('1265', 24.227775158295227)] 
3537 [('3578', 16.13629794716716), ('3948', 11.836599404709627), ('3755', 11.699187812013474), ('3273', 7.5604712849453035), ('780', 7.268911184556356), ('2959', 6.988946088088639), ('3751', 6.74588320509591), ('589', 6.616274686790979), ('1580', 6.305224998808988), ('480', 6.0131440160586775)] 
3538 [('608', 48.37064978614697), ('593', 37.14235366111845), ('1393', 36.32866422462854), ('50', 33.961514877534746), ('1580', 30.918479552140163), ('2268', 28.327505264881353), ('1704', 27.884921768194733), ('1610', 27.252550836486716), ('1196', 26.887641964416993), ('2762', 25.968025477557823)] 
3539 [('2571', 81.03702769643748), ('1377', 69.13795691125752), ('1210', 61.539281211980125), ('39', 60.891528228460594), ('1240', 59.35484362143476), ('2918', 58.85555185955939), ('593', 55.18959262672448), ('357', 53.75891815773925), ('1079', 52.72511717847327), ('594', 51.76877992892168)] 
3540 [('589', 60.03099732944699), ('480', 49.08719478007462), ('1196', 49.030617857818484), ('1198', 47.53900539626358), ('1580', 44.44327211528982), ('2916', 38.27427130851609), ('593', 33.779465411892616), ('318', 30.565252279831153), ('2858', 29.267860925061242), ('1240', 28.295794718185498)] 
3541 [('608', 24.130946929511925), ('296', 23.597081223308795), ('858', 19.728556743524067), ('1617', 17.1007186016072), ('50', 16.501302610842213), ('1196', 16.416703134365026), ('2028', 13.153354702433038), ('1198', 12.510193926672828), ('260', 11.947730290785824), ('1729', 9.715842444425649)] 
3542 [('3578', 7.4099794193761035), ('3717', 5.188668772240669), ('3753', 4.959018624158451), ('480', 4.634514904012034), ('589', 4.574224069123403), ('3555', 4.5210200899614215), ('3793', 4.318550331195691), ('3785', 4.080140075128121), ('457', 3.9015737602528535), ('3863', 3.6485429911798457)] 
3543 [('912', 17.20272643295964), ('904', 13.812229062580709), ('903', 13.584768054936474), ('1196', 12.783366586951917), ('260', 12.768189406366178), ('1252', 12.730866584673683), ('1198', 12.125205831466353), ('1247', 12.119988219130594), ('1208', 11.03975853002417), ('1267', 10.489942190869987)] 
3544 [('260', 9.834378503262663), ('1196', 9.730492317036383), ('2716', 9.413036613931144), ('318', 8.410773892552537), ('589', 8.166685924336246), ('296', 8.160748346806885), ('2571', 7.896419092287399), ('1198', 7.239616965428263), ('2858', 7.192236508041875), ('2028', 7.127749599290721)] 
3545 [('1196', 8.507181496377566), ('1198', 8.492213656444683), ('260', 7.045373686081402), ('2571', 6.997704024371928), ('589', 6.934868539776322), ('2716', 5.829402867043998), ('1240', 5.462202338178154), ('1291', 5.356535537874098), ('296', 5.232284728698346), ('541', 5.149639316357157)] 
3546 [('1196', 58.38547115916849), ('589', 55.560364308291945), ('296', 40.38182682467978), ('593', 32.53616996557276), ('904', 29.984088022121338), ('1208', 29.577307749056992), ('1079', 28.22003407207239), ('1610', 27.551358715364934), ('1210', 27.18077522812879), ('903', 27.093618593890316)] 
3547 [('1196', 53.80996425837525), ('1307', 49.73476379710891), ('260', 45.63227540618018), ('608', 40.88328522295548), ('589', 39.62883567466979), ('1394', 39.57807315731971), ('1240', 39.24173343183775), ('1214', 37.11107094975077), ('1247', 30.89132602756536), ('1674', 30.604549379138504)] 
3548 [('3578', 8.255642830221056), ('3751', 6.944899695118897), ('3948', 6.2756322181419), ('589', 5.415384122410346), ('648', 4.634191354516242), ('480', 4.350223012144823), ('3752', 4.1704459326723615), ('3555', 4.134175601388726), ('608', 4.100114365116143), ('2571', 3.996832694936862)] 
3549 [('1265', 12.598138380863384), ('1307', 9.969575109409002), ('1079', 8.974886318592574), ('589', 7.917688246390012), ('1394', 7.704876749246811), ('2915', 7.617852608965526), ('39', 7.231055663214855), ('1580', 7.052575363291305), ('3361', 6.749505933233333), ('2716', 6.604660761876342)] 
3550 [('589', 70.79419967109946), ('1198', 48.13546028332896), ('1265', 43.44966194475338), ('2916', 39.584540028098), ('457', 37.54701067362535), ('858', 32.94813304830448), ('1214', 32.27817209052699), ('2174', 31.635564505296564), ('2762', 31.352509514333132), ('1213', 30.681816487015517)] 
3551 [('608', 29.49897091813085), ('296', 19.305095274565385), ('318', 19.120499411374325), ('1198', 18.818908509785377), ('589', 15.814605595658637), ('260', 15.652063730434836), ('1617', 15.595212268535239), ('1704', 15.315740160465184), ('858', 13.620581879493626), ('1265', 13.144558724127425)] 
3552 [('3578', 5.351752336966631), ('589', 3.5280268486052235), ('3753', 3.5232201834355013), ('3408', 3.486930397683176), ('608', 3.3840272032716605), ('3160', 3.2840301289942806), ('2762', 3.2343743289280495), ('1393', 2.8680245041774874), ('3897', 2.784349931692876), ('2028', 2.618908083383043)] 
3553 [('733', 33.890512807611216), ('589', 32.323807765347524), ('2571', 31.167817421877263), ('480', 31.10682145592935), ('1610', 27.311834454788166), ('3256', 20.62614435946883), ('2628', 20.281334172648684), ('1527', 19.54213765265214), ('2353', 16.160021030330782), ('1377', 15.169533597331306)] 
3554 [('1196', 14.784460555787632), ('1270', 13.303804063914981), ('1210', 11.359518132595474), ('1387', 11.132386882124521), ('2174', 10.532646206958644), ('589', 10.275933598681867), ('1240', 10.13938812691873), ('1036', 9.906453129925483), ('1079', 9.471994659766303), ('1394', 9.34956373859128)] 
3555 [('780', 28.361123125737144), ('592', 24.48522578875663), ('1210', 22.721837200364863), ('589', 20.87057776074276), ('1240', 19.966718511914387), ('2115', 19.136789729149555), ('648', 18.743190756711872), ('2571', 17.448051249648543), ('1356', 16.201133003544967), ('1544', 15.757924388665401)] 
3556 [('1196', 66.61992089603206), ('589', 65.47719048515422), ('1240', 43.43560925174932), ('1580', 36.93121844338959), ('2028', 36.63406394767868), ('780', 34.07641990286397), ('1291', 32.500103716751035), ('608', 29.031845683268966), ('733', 28.563327357452987), ('2000', 23.598108980076326)] 
3557 [('1196', 66.56581270187178), ('1580', 55.218740188900036), ('2918', 52.89856879089693), ('260', 45.33505120204407), ('1923', 44.47742294544314), ('2762', 41.462218148043384), ('1240', 39.0735450457928), ('2470', 38.862943768107584), ('2916', 34.561354685815246), ('593', 33.28608492879057)] 
3558 [('1265', 61.997043726567384), ('1198', 51.86903174691797), ('780', 49.679497170519475), ('377', 48.42766715170471), ('648', 46.278827331350534), ('2916', 44.55738369761269), ('1210', 39.98724411936738), ('1393', 38.23741276383554), ('296', 36.34681520339108), ('1307', 36.236210082895866)] 
3559 [('1265', 21.57626422724066), ('2716', 19.571230159146147), ('2797', 18.246144809513225), ('1079', 15.723617498604376), ('2174', 14.864191129813046), ('1196', 14.166076494473053), ('1270', 13.52414930724675), ('2915', 13.238687903368161), ('1394', 13.166516854633562), ('589', 12.959557789475424)] 
3560 [('608', 57.736241644612385), ('296', 47.277837051333265), ('318', 41.4194233169407), ('589', 41.12665425584898), ('1270', 34.550378535189125), ('2571', 32.56783620345324), ('480', 30.39010697753166), ('2918', 29.986515846511153), ('1393', 28.510488952147767), ('1580', 25.621690930935088)] 
3561 [('1079', 58.795606677186754), ('1307', 57.51941426110558), ('2716', 47.536749440492194), ('3448', 34.98891063682931), ('589', 33.659827755868214), ('500', 31.111387545605282), ('1196', 30.90500073376527), ('3361', 30.716266854335274), ('2858', 30.60950106706244), ('480', 30.38201194485734)] 
3562 [('589', 77.99201703628862), ('260', 65.45055938799358), ('480', 58.654043135413936), ('2797', 58.63768277937497), ('592', 56.30321278361272), ('2716', 52.24114658226628), ('1240', 50.96267842409835), ('357', 43.43225788520329), ('377', 42.964227675927326), ('1097', 40.099970800551795)] 
3563 [('608', 44.64814103994147), ('589', 37.145951112137126), ('1265', 33.776536638564146), ('318', 30.983368482561623), ('1682', 27.106497477294706), ('1036', 26.883096581065317), ('457', 25.77765861444695), ('2174', 25.624408676394076), ('2716', 25.281824518644672), ('150', 24.794754181747034)] 
3564 [('780', 57.628007504735116), ('589', 56.64415516607663), ('1610', 30.679791843981672), ('1196', 29.558781045367134), ('1917', 29.55385745286489), ('260', 28.433865773386152), ('1210', 25.511472039907293), ('1377', 22.455235156086673), ('3256', 20.353467298845864), ('1198', 18.562878721656613)] 
3565 [('589', 35.682447086725425), ('1196', 31.297736098731388), ('1527', 28.019663813363508), ('316', 23.503288473980685), ('648', 23.124115830555255), ('1610', 22.573813295221015), ('1210', 22.550057232435606), ('1240', 22.11115501621041), ('2628', 22.087934585429068), ('1573', 21.99578154590209)] 
